facility_id,facility_name,line_name,station_code,station_name,station_number,data_date,direction,exit_number_or_inside,start_floor_type,start_floor,start_floor_detail,end_floor_type,end_floor,end_floor_detail,width_mm,operating_status
1310511,승강기)에스컬레이터-신길 내부 7호기,5호선,2526,신길,525,20210527,하행,내부,지하,B3,영등포시장 방면7-3,지하,B4,영등포시장 방면7-3,1200,M
1774137,승강기)에스컬레이터-강일역 내부 2호기,5호선,2562,강일,554,20211025,하행,내부,지하,B2,상일동 방면2-3,지하,B3,상일동 방면2-3,1200형,M
1310516,승강기)에스컬레이터-여의도 내부1,5호선,2527,여의도,526,20210527,하행,내부,지하,B1,대합실,지하,B3,대합실,1200,M
1774138,승강기)에스컬레이터-강일역 내부 3호기,5호선,2562,강일,554,20211025,상행,내부,지하,B3,미사 방면7-2,지하,B2,미사 방면7-2,1200형,M
1310517,승강기)에스컬레이터-여의도 내부2,5호선,2527,여의도,526,20210527,상행,내부,지하,B3,대합실,지하,B1,대합실,1200,M
1774139,승강기)에스컬레이터-강일역 내부 4호기,5호선,2562,강일,554,20211025,하행,내부,지하,B2,미사 방면7-2,지하,B3,미사 방면7-2,1200형,M
1310518,승강기)에스컬레이터-여의도 내부3,5호선,2527,여의도,526,20210527,상행,내부,지하,B3,대합실,지하,B1,대합실,1200,M
1774140,승강기)에스컬레이터-강일역 내부 5호기,5호선,2562,강일,554,20211025,상행,내부,지하,B3,상일동 방면7-2,지하,B2,상일동 방면7-2,1200형,M
1310519,승강기)에스컬레이터-여의도 내부4,5호선,2527,여의도,526,20210527,하행,내부,지하,B1,대합실,지하,B3,대합실,1200,M
1774141,승강기)에스컬레이터-강일역 내부 6호기,5호선,2562,강일,554,20211025,하행,내부,지하,B2,상일동 방면7-2,지하,B3,상일동 방면7-2,1200형,M
1310523,승강기)에스컬레이터-여의나루 내부1,5호선,2528,여의나루,527,20210527,상행,내부,지하,B4,대합실,지하,B2,대합실,1200,M
1774142,승강기)에스컬레이터-강일역 내부 7호기,5호선,2562,강일,554,20211025,상행,내부,지하,B3,미사 방면2-3,지하,B2,미사 방면2-3,1200형,M
1310524,승강기)에스컬레이터-여의나루 내부2,5호선,2528,여의나루,527,20210527,상행,내부,지하,B4,대합실,지하,B2,대합실,1200,M
1774143,승강기)에스컬레이터-강일역 내부 8호기,5호선,2562,강일,554,20211025,하행,내부,지하,B2,미사 방면2-3,지하,B3,미사 방면2-3,1200형,M
1310525,승강기)에스컬레이터-여의나루 내부3,5호선,2528,여의나루,527,20210527,하행,내부,지하,B2,대합실,지하,B4,대합실,1200,M
1774144,승강기)에스컬레이터-강일역 1번 출입구 9호기,5호선,2562,강일,554,20211025,상행,1,지하,B2,1번 출입구,지상,1,1번 출입구,1200형,M
1310526,승강기)에스컬레이터-여의나루 내부4,5호선,2528,여의나루,527,20210527,하행,내부,지하,B2,대합실,지하,B4,대합실,1200,M
1774145,승강기)에스컬레이터-강일역 1번 출입구 10호기,5호선,2562,강일,554,20211025,하행,1,지상,1,1번 출입구,지하,B2,1번 출입구,1200형,M
1310527,승강기)에스컬레이터-여의나루 내부5,5호선,2528,여의나루,527,20210527,상행,내부,지하,B2,대합실,지하,B1,대합실,1200,M
1774146,승강기)에스컬레이터-강일역 3번 출입구 13호기,5호선,2562,강일,554,20211025,상행,3,지하,B2,3번 출입구,지상,1,3번 출입구,1200형,M
1310528,승강기)에스컬레이터-여의나루 내부6,5호선,2528,여의나루,527,20210527,하행,내부,지하,B1,대합실,지하,B2,대합실,1200,M
1774147,승강기)에스컬레이터-강일역 3번 출입구 14호기,5호선,2562,강일,554,20211025,하행,3,지상,1,3번 출입구,지하,B2,3번 출입구,1200형,M
1310529,승강기)에스컬레이터-여의나루 내부7,5호선,2528,여의나루,527,20210527,상행,내부,지하,B1,대합실,지하,BM1,대합실,1200,M
1774148,승강기)에스컬레이터-강일역 4번 출입구 15호기,5호선,2562,강일,554,20211025,상행,4,지하,B2,4번 출입구,지상,1,4번 출입구,1200형,M
1310530,승강기)에스컬레이터-여의나루 내부8,5호선,2528,여의나루,527,20210527,상행,내부,지하,B1,대합실,지하,BM1,대합실,1200,M
1774149,승강기)에스컬레이터-강일역 4번 출입구 16호기,5호선,2562,강일,554,20211025,하행,4,지상,1,4번 출입구,지하,B2,4번 출입구,1200형,M
1310531,승강기)에스컬레이터-여의나루 내부9,5호선,2528,여의나루,527,20210527,하행,내부,지하,BM1,대합실,지하,B1,대합실,1200,M
1774710,승강기)에스컬레이터-목동 외부 3호기,5호선,2521,목동,520,20211125,하행,3,지상,1,3번 출입구,지하,B1,3번 출입구,1200형,M
1310532,승강기)에스컬레이터-여의나루 외부10,5호선,2528,여의나루,527,20210527,하행,4,지상,1,4번 출입구,지하,B1,4번 출입구,1200,M
1774712,승강기)에스컬레이터-목동 외부 4호기,5호선,2521,목동,520,20211125,상행,3,지하,B1,3번 출입구,지상,1,3번 출입구,1200형,M
1310533,승강기)에스컬레이터-여의나루 외부11,5호선,2528,여의나루,527,20210527,상행,4,지하,B1,4번 출입구,지상,1,4번 출입구,1200,M
1774716,승강기)에스컬레이터-마천역 1번 출입구 5호기,5호선,2561,마천,P555,20211125,하행,1,지상,1,1번 출입구,지하,B1,1번 출입구,1200형,M
1310536,승강기)에스컬레이터-마포 내부1,5호선,2529,마포,528,20210527,하행,내부,지하,B1,대합실,지하,B3,대합실,1200,M
1774718,승강기)에스컬레이터-마천역 1번 출입구 6호기,5호선,2561,마천,P555,20211125,상행,1,지하,B1,1번 출입구,지상,1,1번 출입구,1200형,M
1310537,승강기)에스컬레이터-마포 내부2,5호선,2529,마포,528,20210527,상행,내부,지하,B3,대합실,지하,B1,대합실,1200,M
1310538,승강기)에스컬레이터-마포 내부3,5호선,2529,마포,528,20210527,상행,내부,지하,B3,대합실,지하,B1,대합실,1200,M
1310539,승강기)에스컬레이터-마포 내부4,5호선,2529,마포,528,20210527,하행,내부,지하,B1,대합실,지하,B3,대합실,1200,M
1310540,승강기)에스컬레이터-마포 외부5,5호선,2529,마포,528,20210527,하행,2,지상,1,2번 출입구,지하,B1,2번 출입구,1200,M
1310541,승강기)에스컬레이터-마포 외부6,5호선,2529,마포,528,20210527,상행,2,지하,B1,2번 출입구,지상,1,2번 출입구,1200,M
1310542,승강기)에스컬레이터-마포 내부7,5호선,2529,마포,528,20210527,하행,내부,지하,B3,대합실,지하,B4,대합실,1200,M
1310543,승강기)에스컬레이터-마포 내부8,5호선,2529,마포,528,20210527,상행,내부,지하,B4,대합실,지하,B3,대합실,1200,M
1310544,승강기)에스컬레이터-마포 외부9,5호선,2529,마포,528,20210527,상행,3,지하,B1,3번 출입구,지상,1,3번 출입구,1200,M
1310545,승강기)에스컬레이터-마포 외부10,5호선,2529,마포,528,20210527,하행,3,지상,1,3번 출입구,지하,B1,3번 출입구,1200,M
1310548,승강기)에스컬레이터-공덕 내부1,5호선,2530,공덕,529,20210527,상행,내부,지하,B3,환승통로(애오개 방면8-4 마포 방면1-1),지하,B2,환승통로(애오개 방면8-4 마포 방면1-1),800,M
1310549,승강기)에스컬레이터-공덕 내부2,5호선,2530,공덕,529,20210527,하행,내부,지하,B2,환승통로(애오개 방면8-4 마포 방면1-1),지하,B3,환승통로(애오개 방면8-4 마포 방면1-1),800,M
1310550,승강기)에스컬레이터-공덕 내부3,5호선,2530,공덕,529,20210527,상행,내부,지하,B3,"마포 방면1-1, 애오개 방면8-4",지하,B2,"마포 방면1-1, 애오개 방면8-4",800,M
1310551,승강기)에스컬레이터-공덕 내부4,5호선,2530,공덕,529,20210527,하행,내부,지하,B2,"마포 방면1-1, 애오개 방면8-4",지하,B3,"마포 방면1-1, 애오개 방면8-4",800,M
1310552,승강기)에스컬레이터-공덕 내부5,5호선,2530,공덕,529,20210527,상행,내부,지하,B2,대합실,지하,B1,대합실,1200,M
1310553,승강기)에스컬레이터-공덕 내부6,5호선,2530,공덕,529,20210527,하행,내부,지하,B1,대합실,지하,B2,대합실,1200,M
1310554,승강기)에스컬레이터-공덕 내부7,5호선,2530,공덕,529,20210527,하행,내부,지하,B1,대합실,지하,B2,대합실,1200,M
1310555,승강기)에스컬레이터-공덕 내부8,5호선,2530,공덕,529,20210527,상행,내부,지하,B2,대합실,지하,B1,대합실,1200,M
1310556,승강기)에스컬레이터-공덕 외부9,5호선,2530,공덕,529,20210527,하행,4,지상,1,4번 출입구,지하,B1,4번 출입구,800,M
1310557,승강기)에스컬레이터-공덕 외부10,5호선,2530,공덕,529,20210527,상행,4,지하,B1,4번 출입구,지상,1,4번 출입구,800,M
1310558,승강기)에스컬레이터-공덕 내부11,5호선,2530,공덕,529,20210527,상행,내부,지하,B1,대합실,지하,BM1,대합실,1200,M
1310564,승강기)에스컬레이터-애오개 내부1,5호선,2531,애오개,530,20210527,상행,내부,지하,B3,대합실,지하,B1,대합실,1200,M
1310565,승강기)에스컬레이터-애오개 내부2,5호선,2531,애오개,530,20210527,하행,내부,지하,B1,대합실,지하,B3,대합실,1200,M
1310566,승강기)에스컬레이터-애오개 내부3,5호선,2531,애오개,530,20210527,상행,내부,지하,B3,대합실,지하,B1,대합실,1200,M
1310567,승강기)에스컬레이터-애오개 내부4,5호선,2531,애오개,530,20210527,하행,내부,지하,B1,대합실,지하,B3,대합실,1200,M
1310568,승강기)에스컬레이터-애오개 외부5,5호선,2531,애오개,530,20210527,상행,4,지하,BM1,4번 출입구,지상,1,4번 출입구,1200,M
1310569,승강기)에스컬레이터-애오개 외부6,5호선,2531,애오개,530,20210527,하행,4,지상,1,4번 출입구,지하,BM1,4번 출입구,1200,M
1310572,승강기)에스컬레이터-충정로(5) 내부 1호기,5호선,2532,충정로,531,20210527,상행,내부,지하,B4,대합실,지하,B2,대합실,1200,M
1310573,승강기)에스컬레이터-충정로(5) 내부 2호기,5호선,2532,충정로,531,20210527,상행,내부,지하,B4,대합실,지하,B2,대합실,1200,M
1310574,승강기)에스컬레이터-충정로(5) 내부 3호기,5호선,2532,충정로,531,20210527,하행,내부,지하,B2,대합실,지하,B4,대합실,1200,M
1310575,승강기)에스컬레이터-충정로(5) 내부 4호기,5호선,2532,충정로,531,20210527,하행,내부,지하,B2,대합실,지하,B4,대합실,1200,M
1310579,승강기)에스컬레이터-서대문 내부1,5호선,2533,서대문,532,20210527,하행,내부,지하,B1,아이센터 측(지하1층),지하,B3,아이센터 측(지하1층),1200,M
1310580,승강기)에스컬레이터-서대문 내부2,5호선,2533,서대문,532,20210527,상행,내부,지하,B3,아이센터 측(지하1층),지하,B1,아이센터 측(지하1층),1200,M
1310581,승강기)에스컬레이터-서대문 내부3,5호선,2533,서대문,532,20210527,상행,내부,지하,B3,아이센터 측(지하1층),지하,B1,아이센터 측(지하1층),1200,M
1780768,승강기)에스컬레이터-군자(5) 1번 출입구 외부 5호기,5호선,2545,군자,544,20220616,상행,1,지하,B1,1번 출입구,지상,1,1번 출입구,1200형,M
1310582,승강기)에스컬레이터-서대문 내부4,5호선,2533,서대문,532,20210527,하행,내부,지하,B1,아이센터 측(지하1층),지하,B3,아이센터 측(지하1층),1200,M
1780769,승강기)에스컬레이터-군자(5) 1번 출입구 외부 6호기,5호선,2545,군자,544,20220616,하행,1,지상,1,1번 출입구,지하,B1,1번 출입구,1200형,M
1310583,승강기)에스컬레이터-서대문 외부5,5호선,2533,서대문,532,20210527,상행,6,지하,BM1,6번 출입구,지상,1,6번 출입구,1200,M
1780952,승강기)에스컬레이터-신금호 4번 출입구 외부 11호기,5호선,2539,신금호,538,20220709,상행,4,지하,B1,4번 출입구,지상,1,4번 출입구,800형,M
1310584,승강기)에스컬레이터-서대문 외부6,5호선,2533,서대문,532,20210527,하행,6,지상,1,6번 출입구,지하,BM1,6번 출입구,1200,M
1780953,승강기)에스컬레이터-신금호 4번 출입구 외부 12호기,5호선,2539,신금호,538,20220709,하행,4,지상,1,4번 출입구,지하,B1,4번 출입구,800형,M
1310585,승강기)에스컬레이터-서대문 외부7,5호선,2533,서대문,532,20210527,하행,5,지상,1,5번 출입구,지하,B1,5번 출입구,1200,M
1310586,승강기)에스컬레이터-서대문 외부8,5호선,2533,서대문,532,20210527,상행,5,지하,B1,5번 출입구,지상,1,5번 출입구,1200,M
1310589,승강기)에스컬레이터-광화문 내부1,5호선,2534,광화문,533,20210527,상행,내부,지하,B3,"서대문 방면1-1, 종로3가 방면8-4",지하,B2,"서대문 방면1-1, 종로3가 방면8-4",1200,M
1780957,승강기)에스컬레이터-상일동 5번 출입구 외부 11호기,5호선,2554,상일동,553,20220709,상행,5,지하,B1,5번 출입구,지상,1,5번 출입구,,M
1310590,승강기)에스컬레이터-광화문 내부2,5호선,2534,광화문,533,20210527,하행,내부,지하,B2,"서대문 방면1-1, 종로3가 방면8-4",지하,B3,"서대문 방면1-1, 종로3가 방면8-4",1200,M
1780958,승강기)에스컬레이터-상일동 5번 출입구 외부 12호기,5호선,2554,상일동,553,20220709,하행,5,지상,1,5번 출입구,지하,B1,5번 출입구,,M
1310591,승강기)에스컬레이터-광화문 내부3,5호선,2534,광화문,533,20210527,상행,내부,지하,B2,대합실(광장 측),지하,B1,대합실(광장 측),1200,M
1780959,승강기)에스컬레이터-상일동 6번 출입구 외부 13호기,5호선,2554,상일동,553,20220709,상행,6,지하,B1,6번 출입구,지상,1,6번 출입구,,M
1310592,승강기)에스컬레이터-광화문 내부4,5호선,2534,광화문,533,20210527,하행,내부,지하,B1,대합실(광장 측),지하,B2,대합실(광장 측),1200,M
1780960,승강기)에스컬레이터-상일동 6번 출입구 외부 14호기,5호선,2554,상일동,553,20220709,하행,6,지상,1,6번 출입구,지하,B1,6번 출입구,,M
1310598,승강기)에스컬레이터-종로3가(5) 내부 1호기,5호선,2535,종로3가,534,20210527,상행,내부,지하,B5,"광화문 방면1-1, 을지로4가 방면8-4",지하,B3,"광화문 방면1-1, 을지로4가 방면8-4",1200,S
1780961,승강기)에스컬레이터-상일동 7번 출입구 외부 15호기,5호선,2554,상일동,553,20220709,상행,7,지하,B1,7번 출입구,지상,1,7번 출입구,,M
1310599,승강기)에스컬레이터-종로3가(5) 내부 2호기,5호선,2535,종로3가,534,20210527,하행,내부,지하,B3,"광화문 방면1-1, 을지로4가 방면8-4",지하,B5,"광화문 방면1-1, 을지로4가 방면8-4",1200,M
1780962,승강기)에스컬레이터-상일동 7번 출입구 외부 16호기,5호선,2554,상일동,553,20220709,하행,7,지상,1,7번 출입구,지하,B1,7번 출입구,,M
1310600,승강기)에스컬레이터-종로3가(5) 내부 3호기,5호선,2535,종로3가,534,20210527,상행,내부,지하,B3,"대합실(4,5번 출입구 사이)",지하,B1,"대합실(4,5번 출입구 사이)",1200,M
1486111,승강기)에스컬레이터-강동 내부 7호기,5호선,2549,강동,548,20210527,하행,내부,지하,B3,둔촌동 방면1-1,지하,B4,둔촌동 방면1-1,1200형,M
1780963,승강기)에스컬레이터-상일동 8번 출입구 외부 17호기,5호선,2554,상일동,553,20220709,상행,8,지하,B1,8번 출입구,지상,1,8번 출입구,,M
1310601,승강기)에스컬레이터-종로3가(5) 내부 4호기,5호선,2535,종로3가,534,20210527,하행,내부,지하,B1,"대합실(4,5번 출입구 사이)",지하,B3,"대합실(4,5번 출입구 사이)",1200,M
1486112,승강기)에스컬레이터-강동 내부 8호기,5호선,2549,강동,548,20210527,상행,내부,지하,B4,둔촌동 방면1-1,지하,B3,둔촌동 방면1-1,1200형,M
1780964,승강기)에스컬레이터-상일동 8번 출입구 외부 18호기,5호선,2554,상일동,553,20220709,하행,8,지상,1,8번 출입구,지하,B1,8번 출입구,,M
1310602,승강기)에스컬레이터-종로3가(5) 내부 5호기,5호선,2535,종로3가,534,20210527,하행,내부,지하,B3,환승통로(광화문 방면8-4 을지로4가 방면1-1),지하,B4,환승통로(광화문 방면8-4 을지로4가 방면1-1),1200,M
1486113,승강기)에스컬레이터-강동 4번 출입구 11호기,5호선,2549,강동,548,20210527,상행,4,지하,B1,4번 출입구,지상,1,4번 출입구,1200형,M
1310603,승강기)에스컬레이터-종로3가(5) 내부 6호기,5호선,2535,종로3가,534,20210527,하행,내부,지하,B3,환승통로(광화문 방면8-4 을지로4가 방면1-1),지하,B4,환승통로(광화문 방면8-4 을지로4가 방면1-1),1200,M
1486114,승강기)에스컬레이터-강동 4번 출입구 12호기,5호선,2549,강동,548,20210527,하행,4,지하,B1,4번 출입구,지상,1,4번 출입구,1200형,M
1310604,승강기)에스컬레이터-종로3가(5) 내부 7호기,5호선,2535,종로3가,534,20210527,상행,내부,지하,B4,환승통로(광화문 방면8-4 을지로4가 방면1-1),지하,B3,환승통로(광화문 방면8-4 을지로4가 방면1-1),1200,M
1310605,승강기)에스컬레이터-종로3가(5) 내부 8호기,5호선,2535,종로3가,534,20210527,상행,내부,지하,B4,환승통로(광화문 방면8-4 을지로4가 방면1-1),지하,B3,환승통로(광화문 방면8-4 을지로4가 방면1-1),1200,M
1310606,승강기)에스컬레이터-종로3가(5) 내부 9호기,5호선,2535,종로3가,534,20210527,하행,4,지상,1,4번 출입구,지하,B1,4번 출입구,800,S
1310607,승강기)에스컬레이터-종로3가(5) 내부 10호기,5호선,2535,종로3가,534,20210527,상행,4,지하,B1,4번 출입구,지상,1,4번 출입구,800,M
1310610,승강기)에스컬레이터-을지로4가 내부1,5호선,2536,을지로4가,535,20210527,하행,내부,지하,B2,대합실(아이센터 측),지하,B4,대합실(아이센터 측),1200,M
1310611,승강기)에스컬레이터-을지로4가 내부2,5호선,2536,을지로4가,535,20210527,상행,내부,지하,B4,대합실(아이센터 측),지하,B2,대합실(아이센터 측),1200,M
1310612,승강기)에스컬레이터-을지로4가 내부3,5호선,2536,을지로4가,535,20210527,하행,내부,지하,B2,환승통로(동역사 방면1-4 종로3가 방면8-1),지하,B4,환승통로(동역사 방면1-4 종로3가 방면8-1),1200,M
1310613,승강기)에스컬레이터-을지로4가 내부4,5호선,2536,을지로4가,535,20210527,상행,내부,지하,B4,환승통로(동역사 방면1-4 종로3가 방면8-1),지하,B2,환승통로(동역사 방면1-4 종로3가 방면8-1),1200,M
1310614,승강기)에스컬레이터-을지로4가 내부5,5호선,2536,을지로4가,535,20210527,하행,내부,지하,B3,환승통로(동역사 방면1-1 종로3가 방면8-4),지하,B5,환승통로(동역사 방면1-1 종로3가 방면8-4),1200,M
1781114,승강기)에스컬레이터-마곡 3번 출입구 외부 7호기,5호선,2515,마곡,514,20220730,상행,3,지하,B1,3번 출입구,지상,1,3번 출입구,1200형,M
1310615,승강기)에스컬레이터-을지로4가 내부6,5호선,2536,을지로4가,535,20210527,상행,내부,지하,B5,환승통로(동역사 방면1-1 종로3가 방면8-4),지하,B3,환승통로(동역사 방면1-1 종로3가 방면8-4),1200,M
1781115,승강기)에스컬레이터-마곡 3번 출입구 외부 8호기,5호선,2515,마곡,514,20220730,하행,3,지상,1,3번 출입구,지하,B1,3번 출입구,1200형,M
1310616,승강기)에스컬레이터-을지로4가 내부7,5호선,2536,을지로4가,535,20210527,하행,내부,지하,B1,대합실(아이센터 측),지하,B2,대합실(아이센터 측),1200,M
1781116,승강기)에스컬레이터-마곡 4번 출입구 외부 9호기,5호선,2515,마곡,514,20220730,상행,4,지하,B1,4번 출입구,지상,1,4번 출입구,1200형,M
1310617,승강기)에스컬레이터-을지로4가 내부8,5호선,2536,을지로4가,535,20210527,상행,내부,지하,B2,대합실(아이센터 측),지하,B1,대합실(아이센터 측),1200,M
1781117,승강기)에스컬레이터-마곡 4번 출입구 외부 10호기,5호선,2515,마곡,514,20220730,하행,4,지상,1,4번 출입구,지하,B1,4번 출입구,1200형,M
1310618,승강기)에스컬레이터-을지로4가 내부9,5호선,2536,을지로4가,535,20210527,상행,내부,지하,B3,환승통로(2호선 동대문역사문화공원 방면),지하,B2,환승통로(2호선 동대문역사문화공원 방면),1200,M
1781118,승강기)에스컬레이터-마곡 5번 출입구 외부 11호기,5호선,2515,마곡,514,20220730,상행,5,지하,B1,5번 출입구,지상,1,5번 출입구,1200형,S
1310619,승강기)에스컬레이터-을지로4가 외부10,5호선,2536,을지로4가,535,20210527,상행,4,지하,B1,4번 출입구,지상,1,4번 출입구,800,M
1781119,승강기)에스컬레이터-마곡 5번 출입구 외부 12호기,5호선,2515,마곡,514,20220730,하행,5,지상,1,5번 출입구,지하,B1,5번 출입구,1200형,M
1310620,승강기)에스컬레이터-을지로4가 외부11,5호선,2536,을지로4가,535,20210527,하행,4,지상,1,4번 출입구,지하,B1,4번 출입구,800,M
1781120,승강기)에스컬레이터-신길 내부 8호기,5호선,2526,신길,525,20220730,상행,내부,지하,B4,영등포시장 방면7-3,지하,B3,영등포시장 방면7-3,1200형,M
1310640,승강기)에스컬레이터-행당 내부1,5호선,2540,행당,539,20210527,상행,내부,지하,B3,대합실,지하,B1,대합실,1200,M
1781121,승강기)에스컬레이터-신길 내부 9호기,5호선,2526,신길,525,20220730,상행,내부,지하,B4,여의도 방면2-2,지하,B3,여의도 방면2-2,1200형,M
1310641,승강기)에스컬레이터-행당 내부2,5호선,2540,행당,539,20210527,하행,내부,지하,B1,대합실,지하,B3,대합실,1200,M
1310642,승강기)에스컬레이터-행당 외부3,5호선,2540,행당,539,20210527,상행,1,지하,B1,1번 출입구,지상,1,1번 출입구,800,M
1310643,승강기)에스컬레이터-행당 외부4,5호선,2540,행당,539,20210527,하행,1,지상,1,1번 출입구,지하,B1,1번 출입구,800,M
1310644,승강기)에스컬레이터-행당 내부5,5호선,2540,행당,539,20210527,상행,내부,지하,BM4,대합실,지하,B3,대합실,1200,M
1310645,승강기)에스컬레이터-행당 내부6,5호선,2540,행당,539,20210527,하행,내부,지하,B3,대합실,지하,BM4,대합실,1200,M
1781288,승강기)에스컬레이터-강일역 2번 출입구 11호기,5호선,2562,강일,554,20220814,상행,2,지하,B1,2번 출입구,지상,1,2번 출입구,,M
1310646,승강기)에스컬레이터-행당 외부7,5호선,2540,행당,539,20210527,상행,4,지하,B1,4번 출입구,지상,1,4번 출입구,800,M
1781289,승강기)에스컬레이터-강일역 2번 출입구 12호기,5호선,2562,강일,554,20220814,하행,2,지상,1,2번 출입구,지하,B1,2번 출입구,,M
1310647,승강기)에스컬레이터-행당 외부8,5호선,2540,행당,539,20210527,하행,4,지상,1,4번 출입구,지하,B1,4번 출입구,800,M
1500601,승강기)에스컬레이터-둔촌동 내부1,5호선,2555,둔촌동,P549,20210527,상행,내부,지하,B1,1번 출입구,지하,BM1,1번 출입구,1200,M
1310651,승강기)에스컬레이터-왕십리 내부1,5호선,2541,왕십리,540,20210527,하행,내부,지하,B2,지하철경찰대 측(지하4층),지하,B4,지하철경찰대 측(지하4층),1200,M
1500603,승강기)에스컬레이터-둔촌동 내부2,5호선,2555,둔촌동,P549,20210527,하행,2,지하,BM1,2번 출입구,지하,B1,2번 출입구,1200,D
1310652,승강기)에스컬레이터-왕십리 내부2,5호선,2541,왕십리,540,20210527,하행,내부,지하,B2,지하철경찰대 측(지하4층),지하,B4,지하철경찰대 측(지하4층),1200,M
1500605,승강기)에스컬레이터-둔촌동 내부3,5호선,2555,둔촌동,P549,20210527,상행,내부,지하,B1,3번 출입구,지하,BM1,3번 출입구,1200,M
1310653,승강기)에스컬레이터-왕십리 내부3,5호선,2541,왕십리,540,20210527,상행,내부,지하,B4,지하철경찰대 측(지하4층),지하,B2,지하철경찰대 측(지하4층),1200,M
1500607,승강기)에스컬레이터-둔촌동 내부4,5호선,2555,둔촌동,P549,20210527,상행,내부,지하,BM1,4번 출입구,지하,B1,4번 출입구,1200,M
1310654,승강기)에스컬레이터-왕십리 내부4,5호선,2541,왕십리,540,20210527,상행,내부,지하,B4,지하철경찰대 측(지하4층),지하,B2,지하철경찰대 측(지하4층),1200,M
1500609,승강기)에스컬레이터-오금(5) 3번 출입구 1호기,5호선,2558,오금,P552,20210527,하행,내부,지하,BM1,"3,4번 출입구",지하,B1,"3,4번 출입구",1200형,M
1310655,승강기)에스컬레이터-왕십리 내부5,5호선,2541,왕십리,540,20210527,상행,내부,지하,B4,환승통로(2호선 상왕십리 방면),지하,B2,환승통로(2호선 상왕십리 방면),1200,M
1500611,승강기)에스컬레이터-오금(5) 3번 출입구 2호기,5호선,2558,오금,P552,20210527,상행,내부,지하,B1,"3,4번 출입구",지하,BM1,"3,4번 출입구",1200형,M
1310656,승강기)에스컬레이터-왕십리 내부6,5호선,2541,왕십리,540,20210527,상행,내부,지하,B4,환승통로(2호선 상왕십리 방면),지하,B2,환승통로(2호선 상왕십리 방면),1200,M
1500613,승강기)에스컬레이터-오금(5) 5번 출입구 3호기,5호선,2558,오금,P552,20210527,상행,내부,지하,B1,5번 출입구,지하,BM1,5번 출입구,1200형,M
1310657,승강기)에스컬레이터-왕십리 내부7,5호선,2541,왕십리,540,20210527,하행,내부,지하,B2,환승통로(2호선 한양대 방면),지하,B4,환승통로(2호선 한양대 방면),1200,M
1500615,승강기)에스컬레이터-동대문역사문화공원(5) 내부1,5호선,2537,동대문역사문화공원,536,20210527,상행,내부,지하,B4,"대합실(6,7번 출입구 사이)",지하,B2,"대합실(6,7번 출입구 사이)",1200,M
1310658,승강기)에스컬레이터-왕십리 내부8,5호선,2541,왕십리,540,20210527,상행,내부,지하,B4,환승통로(2호선 한양대 방면),지하,B2,환승통로(2호선 한양대 방면),1200,M
1500617,승강기)에스컬레이터-동대문역사문화공원(5) 내부2,5호선,2537,동대문역사문화공원,536,20210527,하행,내부,지하,B2,"대합실(6,7번 출입구 사이)",지하,B4,"대합실(6,7번 출입구 사이)",1200,M
1310661,승강기)에스컬레이터-마장 외부1,5호선,2542,마장,541,20210527,상행,4,지하,BM1,4번 출입구,지상,1,4번 출입구,800,M
1500619,승강기)에스컬레이터-동대문역사문화공원(5) 내부3,5호선,2537,동대문역사문화공원,536,20210527,하행,내부,지하,B2,"환승통로(2,4호선 방면)",지하,B4,"환승통로(2,4호선 방면)",1200,M
1310662,승강기)에스컬레이터-마장 외부2,5호선,2542,마장,541,20210527,하행,4,지상,1,4번 출입구,지하,BM1,4번 출입구,800,M
1500621,승강기)에스컬레이터-동대문역사문화공원(5) 내부4,5호선,2537,동대문역사문화공원,536,20210527,상행,내부,지하,B4,"환승통로(2,4호선 방면)",지하,B2,"환승통로(2,4호선 방면)",1200,M
1310663,승강기)에스컬레이터-마장 내부3,5호선,2542,마장,541,20210527,상행,내부,지하,BM2,대합실,지하,B1,대합실,1200,M
1500623,승강기)에스컬레이터-동대문역사문화공원(5) 내부5,5호선,2537,동대문역사문화공원,536,20210527,상행,내부,지하,B4,"환승통로(2,4호선 방면)",지하,B2,"환승통로(2,4호선 방면)",1200,S
1310664,승강기)에스컬레이터-마장 내부4,5호선,2542,마장,541,20210527,하행,내부,지하,B1,대합실,지하,BM2,대합실,1200,M
1310671,승강기)에스컬레이터-답십리 외부1,5호선,2543,답십리,542,20210527,상행,1,지하,B1,1번 출입구,지상,1,1번 출입구,1200,M
1310672,승강기)에스컬레이터-답십리 외부2,5호선,2543,답십리,542,20210527,하행,1,지상,1,1번 출입구,지하,B1,1번 출입구,1200,M
1310673,승강기)에스컬레이터-답십리 외부3,5호선,2543,답십리,542,20210527,하행,5,지상,1,5번 출입구,지하,BM1,5번 출입구,1200,M
1310674,승강기)에스컬레이터-답십리 외부4,5호선,2543,답십리,542,20210527,상행,5,지하,BM1,5번 출입구,지상,1,5번 출입구,1200,M
1548107,승강기)에스컬레이터-오목교 내부8,5호선,2522,오목교,521,20210527,하행,내부,지하,B2,목동 방면6-3,지하,B3,목동 방면6-3,1200,M
1310679,승강기)에스컬레이터-장한평 내부1,5호선,2544,장한평,543,20210527,하행,내부,지하,B1,대합실,지하,B2,대합실,1200,M
1548109,승강기)에스컬레이터-오목교 내부9,5호선,2522,오목교,521,20210527,상행,내부,지하,B3,양평 방면3-2,지하,B2,양평 방면3-2,1200,M
